Cust_ID,Cust_Age,Cust_Gender,Cust_Marital_Status,Cust_Dependents,Cust_Education,Cust_Employment_Status,Cust_Occupation_Sector,Cust_Annual_Income_USD,Cust_Home_Ownership,Account_ID,Account_Type,Account_Open_Date,Account_Status,Account_KYC_Tier,Primary_Branch_Region,Total_Assets_Under_Management,Has_Active_Credit_Card,Has_Active_Loan,Digital_Banking_Enrollment,Txn_ID,Txn_Timestamp,Txn_Type,Txn_Channel,Txn_Amount_USD,Txn_Currency,Counterparty_ID,Counterparty_Type,Merchant_Category_Code_MCC,Txn_Response_Code,Orig_Balance_Before,Orig_Balance_After,Dest_Balance_Before,Dest_Balance_After,Monthly_Avg_Inflow,Monthly_Avg_Outflow,Overdraft_Limit_USD,Days_In_Overdraft_L12M,Credit_Card_Utilization_Rate,Delinquency_Status,Risk_Score_Internal,Bureau_Credit_Score,Device_Type,Device_IP_Country,Is_VPN_Used,Login_Attempts_Fail_Count,Txn_Velocity_1H,Behavioral_Anomaly_Flag,Target_Credit_Default,Target_Is_Fraud_AML
CUST-00000010,46,F,Married,3,Postgraduate,Employed,Government,50733.2,Live_With_Parents,ACCT-000000010,Money_Market,2023-12-27,Active,Tier_3_Premium,South,68125.29,True,False,True,TXN-0000000155,2024-02-04 13:02:34,Online_Shopping,Mobile_App,34.69,USD,CP-001527388,Individual,5411,Approved,11777.62,11742.93,40877.8,40912.49,5012.82,5013.92,7536.66,0,0.48,Current,711,691,Windows,US,False,0,2,False,False,False
CUST-00000010,46,F,Married,3,Postgraduate,Employed,Government,50733.2,Live_With_Parents,ACCT-000000010,Money_Market,2023-12-27,Active,Tier_3_Premium,South,68125.29,True,False,True,TXN-0000000156,2024-05-28 14:40:49,ATM_Withdrawal,Branch_ATM,13121.21,USD,CP-001713672,Individual,5651,Approved,9107.78,-4013.4299999999985,55085.34,68206.55,5012.82,5013.92,7536.66,0,0.48,Current,711,691,iOS,US,False,0,0,False,False,False
CUST-00000010,46,F,Married,3,Postgraduate,Employed,Government,50733.2,Live_With_Parents,ACCT-000000010,Money_Market,2023-12-27,Active,Tier_3_Premium,South,68125.29,True,False,True,TXN-0000000157,2024-06-06 21:17:05,ACH_Debit,Branch_ATM,158.18,USD,CP-000618284,Individual,5651,Approved,10313.87,10155.69,60324.61,60482.79,5012.82,5013.92,7536.66,0,0.48,Current,711,691,iOS,US,False,0,2,False,False,False
CUST-00000010,46,F,Married,3,Postgraduate,Employed,Government,50733.2,Live_With_Parents,ACCT-000000010,Money_Market,2023-12-27,Active,Tier_3_Premium,South,68125.29,True,False,True,TXN-0000000158,2024-05-28 22:39:09,Cash_Deposit,In_Person_Branch,37.4,USD,CP-002029068,Individual,5311,Approved,8986.89,9024.289999999999,2970.01,2932.61,5012.82,5013.92,7536.66,0,0.48,Current,711,691,Android,US,False,0,2,False,False,False
CUST-00000010,46,F,Married,3,Postgraduate,Employed,Government,50733.2,Live_With_Parents,ACCT-000000010,Money_Market,2023-12-27,Active,Tier_3_Premium,South,68125.29,True,False,True,TXN-0000000159,2024-06-04 10:18:10,Online_Shopping,Mobile_App,18.64,USD,CP-004196432,Small_Business,4900,Approved,17297.81,17279.170000000002,27266.29,27284.93,5012.82,5013.92,7536.66,0,0.48,Current,711,691,MacOS,US,False,0,0,False,False,False
CUST-00000010,46,F,Married,3,Postgraduate,Employed,Government,50733.2,Live_With_Parents,ACCT-000000010,Money_Market,2023-12-27,Active,Tier_3_Premium,South,68125.29,True,False,True,TXN-0000000160,2024-08-01 20:44:33,ACH_Debit,Mobile_App,49.95,USD,CP-002287488,Small_Business,5732,Approved,21899.84,21849.89,57704.86,57754.81,5012.82,5013.92,7536.66,0,0.48,Current,711,691,Android,US,False,3,2,False,False,False
CUST-00000010,46,F,Married,3,Postgraduate,Employed,Government,50733.2,Live_With_Parents,ACCT-000000010,Money_Market,2023-12-27,Active,Tier_3_Premium,South,68125.29,True,False,True,TXN-0000000161,2024-05-14 21:49:10,POS_Purchase,Mobile_App,81.9,USD,CP-001879944,Individual,5814,Approved,13798.13,13716.23,34490.63,34572.53,5012.82,5013.92,7536.66,0,0.48,Current,711,691,iOS,PA,True,0,3,False,False,False
CUST-00000010,46,F,Married,3,Postgraduate,Employed,Government,50733.2,Live_With_Parents,ACCT-000000010,Money_Market,2023-12-27,Active,Tier_3_Premium,South,68125.29,True,False,True,TXN-0000000162,2024-08-03 05:12:07,Cash_Deposit,Mobile_App,189.29,USD,CP-004297792,Individual,4814,Approved,12485.17,12674.460000000001,98068.18,97878.89,5012.82,5013.92,7536.66,0,0.48,Current,711,691,iOS,US,False,3,2,False,False,False
CUST-00000010,46,F,Married,3,Postgraduate,Employed,Government,50733.2,Live_With_Parents,ACCT-000000010,Money_Market,2023-12-27,Active,Tier_3_Premium,South,68125.29,True,False,True,TXN-0000000163,2024-03-22 18:44:45,ACH_Debit,Mobile_App,97.85,USD,CP-001705294,High_Risk_Exchange,5814,Approved,4248.77,4150.92,21635.43,21733.28,5012.82,5013.92,7536.66,0,0.48,Current,711,691,Windows,US,False,1,0,True,False,False
CUST-00000010,46,F,Married,3,Postgraduate,Employed,Government,50733.2,Live_With_Parents,ACCT-000000010,Money_Market,2023-12-27,Active,Tier_3_Premium,South,68125.29,True,False,True,TXN-0000000164,2024-05-30 19:06:19,Cash_Deposit,In_Person_Branch,104.12,USD,CP-003678413,Small_Business,4900,Approved,10260.45,10364.570000000002,83988.46,83884.34,5012.82,5013.92,7536.66,0,0.48,Current,711,691,Android,US,False,0,0,False,False,False
CUST-00000010,46,F,Married,3,Postgraduate,Employed,Government,50733.2,Live_With_Parents,ACCT-000000010,Money_Market,2023-12-27,Active,Tier_3_Premium,South,68125.29,True,False,True,TXN-0000000165,2024-04-21 02:45:10,Online_Shopping,Mobile_App,196.11,USD,CP-002076739,Individual,5661,Approved,6076.37,5880.26,98507.2,98703.31,5012.82,5013.92,7536.66,0,0.48,Current,711,691,iOS,US,False,0,1,False,False,False
CUST-00000011,47,F,Married,2,Undergraduate,Employed,Retail,31260.65,Own_Mortgage,ACCT-000000011,Savings,2022-03-24,Active,Tier_2_Standard,Central,50527.98,True,True,True,TXN-0000000166,2024-02-08 12:18:17,ATM_Withdrawal,Web_Portal,1285.46,USD,CP-004546644,Individual,5812,Approved,6193.7,4908.24,52612.13,53897.59,2737.15,2850.88,3563.03,0,0.18,Current,727,751,Android,US,False,0,4,False,False,False
CUST-00000011,47,F,Married,2,Undergraduate,Employed,Retail,31260.65,Own_Mortgage,ACCT-000000011,Savings,2022-03-24,Active,Tier_2_Standard,Central,50527.98,True,True,True,TXN-0000000167,2024-01-25 08:06:36,POS_Purchase,Web_Portal,11.66,USD,CP-001844247,Individual,5311,Approved,7528.95,7517.29,91379.34,91391.0,2737.15,2850.88,3563.03,0,0.18,Current,727,751,Windows,US,False,0,3,False,False,False
CUST-00000011,47,F,Married,2,Undergraduate,Employed,Retail,31260.65,Own_Mortgage,ACCT-000000011,Savings,2022-03-24,Active,Tier_2_Standard,Central,50527.98,True,True,True,TXN-0000000168,2024-01-19 19:33:33,Online_Shopping,Mobile_App,172.91,Local,CP-000343980,Individual,6011,Approved,13977.19,13804.28,67192.99,67365.9,2737.15,2850.88,3563.03,0,0.18,Current,727,751,Android,US,False,0,4,False,False,False
CUST-00000011,47,F,Married,2,Undergraduate,Employed,Retail,31260.65,Own_Mortgage,ACCT-000000011,Savings,2022-03-24,Active,Tier_2_Standard,Central,50527.98,True,True,True,TXN-0000000169,2024-02-05 11:37:00,ACH_Debit,Web_Portal,357.53,USD,CP-004989286,Mega_Corporation,4900,Approved,17675.64,17318.11,970.88,1328.4099999999999,2737.15,2850.88,3563.03,0,0.18,Current,727,751,iOS,US,False,0,3,False,False,False
CUST-00000011,47,F,Married,2,Undergraduate,Employed,Retail,31260.65,Own_Mortgage,ACCT-000000011,Savings,2022-03-24,Active,Tier_2_Standard,Central,50527.98,True,True,True,TXN-0000000170,2024-04-22 14:22:01,ATM_Withdrawal,Mobile_App,36.8,USD,CP-004479407,Individual,5999,Approved,10427.55,10390.75,79249.61,79286.41,2737.15,2850.88,3563.03,0,0.18,Current,727,751,iOS,US,False,0,2,False,False,False
CUST-00000012,49,F,Married,2,High_School,Employed,Retail,33248.56,Rent,ACCT-000000012,Money_Market,2005-12-21,Active,Tier_3_Premium,West,16324.78,False,False,True,TXN-0000000171,2024-03-22 19:43:31,Crypto_Exchange_Purchase,Mobile_App,59.34,USD,CP-000623279,Small_Business,7011,Approved,1595.2,1535.8600000000001,31652.28,31711.62,3558.56,3385.71,6662.43,0,0.0,Current,655,659,Android,US,False,0,1,False,False,False
CUST-00000012,49,F,Married,2,High_School,Employed,Retail,33248.56,Rent,ACCT-000000012,Money_Market,2005-12-21,Active,Tier_3_Premium,West,16324.78,False,False,True,TXN-0000000172,2024-04-17 14:39:25,Online_Shopping,Mobile_App,13811.59,USD,CP-001685738,Individual,4111,Approved,2172.5,-11639.09,58150.39,71961.98,3558.56,3385.71,6662.43,0,0.0,Current,655,659,Android,US,False,0,4,False,False,False
CUST-00000012,49,F,Married,2,High_School,Employed,Retail,33248.56,Rent,ACCT-000000012,Money_Market,2005-12-21,Active,Tier_3_Premium,West,16324.78,False,False,True,TXN-0000000173,2024-01-16 14:41:45,Crypto_Exchange_Purchase,Mobile_App,7250.22,USD,CP-003346306,Small_Business,5541,Approved,2607.07,-4643.15,61890.23,69140.45,3558.56,3385.71,6662.43,0,0.0,Current,655,659,iOS,SG,False,0,2,False,False,False
CUST-00000012,49,F,Married,2,High_School,Employed,Retail,33248.56,Rent,ACCT-000000012,Money_Market,2005-12-21,Active,Tier_3_Premium,West,16324.78,False,False,True,TXN-0000000174,2024-10-05 07:16:45,Online_Shopping,Web_Portal,90.75,Local,CP-002095202,Mega_Corporation,5921,Approved,4146.04,4055.29,20159.27,20250.02,3558.56,3385.71,6662.43,0,0.0,Current,655,659,MacOS,US,False,0,4,False,False,False
CUST-00000012,49,F,Married,2,High_School,Employed,Retail,33248.56,Rent,ACCT-000000012,Money_Market,2005-12-21,Active,Tier_3_Premium,West,16324.78,False,False,True,TXN-0000000175,2024-07-31 18:27:31,POS_Purchase,Mobile_App,1224.13,USD,CP-002461875,Offshore_Entity,4900,Approved,5275.55,4051.42,73897.53,75121.66,3558.56,3385.71,6662.43,0,0.0,Current,655,659,Android,US,False,0,3,True,False,False
CUST-00000013,48,M,Married,3,Postgraduate,Employed,Finance,39347.32,Own_Outright,ACCT-000000013,Checking,2010-07-02,Dormant,Tier_2_Standard,West,64422.53,True,False,False,TXN-0000000176,2024-01-08 20:49:18,POS_Purchase,In_Person_Branch,146.05,Local,CP-000354431,Small_Business,5311,Suspected_Fraud_Block,19851.4,19851.4,23634.31,23780.36,3433.44,3545.61,3967.37,0,0.53,Current,649,633,Android,FR,False,0,3,True,False,False
CUST-00000013,48,M,Married,3,Postgraduate,Employed,Finance,39347.32,Own_Outright,ACCT-000000013,Checking,2010-07-02,Dormant,Tier_2_Standard,West,64422.53,True,False,False,TXN-0000000177,2024-09-24 20:59:31,Cash_Deposit,Web_Portal,461.2,USD,CP-001937056,Small_Business,5999,Suspected_Fraud_Block,5319.29,5319.29,12823.52,12362.32,3433.44,3545.61,3967.37,0,0.53,Current,649,633,Android,US,False,3,4,True,False,False
CUST-00000013,48,M,Married,3,Postgraduate,Employed,Finance,39347.32,Own_Outright,ACCT-000000013,Checking,2010-07-02,Dormant,Tier_2_Standard,West,64422.53,True,False,False,TXN-0000000178,2024-01-27 22:24:27,POS_Purchase,Web_Portal,1911.33,USD,CP-001739028,Small_Business,5812,Suspected_Fraud_Block,17413.99,17413.99,68285.1,70196.43,3433.44,3545.61,3967.37,0,0.53,Current,649,633,Android,US,False,0,2,True,False,False
CUST-00000013,48,M,Married,3,Postgraduate,Employed,Finance,39347.32,Own_Outright,ACCT-000000013,Checking,2010-07-02,Dormant,Tier_2_Standard,West,64422.53,True,False,False,TXN-0000000179,2024-10-24 13:29:08,Cash_Deposit,In_Person_Branch,57.86,EUR,CP-004519014,Individual,5912,Suspected_Fraud_Block,3700.27,3700.27,81042.32,80984.46,3433.44,3545.61,3967.37,0,0.53,Current,649,633,iOS,US,False,0,4,True,False,False
CUST-00000013,48,M,Married,3,Postgraduate,Employed,Finance,39347.32,Own_Outright,ACCT-000000013,Checking,2010-07-02,Dormant,Tier_2_Standard,West,64422.53,True,False,False,TXN-0000000180,2024-09-02 19:33:23,POS_Purchase,Branch_ATM,195.32,EUR,CP-001790361,Individual,7372,Suspected_Fraud_Block,4599.1,4599.1,55638.52,55833.84,3433.44,3545.61,3967.37,0,0.53,Current,649,633,iOS,US,False,0,2,True,False,False
CUST-00000014,32,F,Married,2,High_School,Employed,Finance,31147.15,Live_With_Parents,ACCT-000000014,Credit_Card,2013-08-16,Active,Tier_1_Basic,North,12932.33,True,False,True,TXN-0000000181,2024-06-25 14:38:47,ATM_Withdrawal,Web_Portal,1109.86,USD,CP-004217850,Mega_Corporation,5661,Approved,3118.32,2008.4600000000003,965.01,2074.87,2358.38,1894.13,2057.36,0,0.0,Current,753,732,Windows,US,False,0,2,False,False,False
CUST-00000014,32,F,Married,2,High_School,Employed,Finance,31147.15,Live_With_Parents,ACCT-000000014,Credit_Card,2013-08-16,Active,Tier_1_Basic,North,12932.33,True,False,True,TXN-0000000182,2024-01-14 16:51:54,Online_Shopping,Mobile_App,145.47,USD,CP-002219804,Mega_Corporation,5411,Approved,4114.09,3968.6200000000003,2043.1,2188.57,2358.38,1894.13,2057.36,0,0.0,Current,753,732,Android,US,False,1,0,False,False,False
CUST-00000014,32,F,Married,2,High_School,Employed,Finance,31147.15,Live_With_Parents,ACCT-000000014,Credit_Card,2013-08-16,Active,Tier_1_Basic,North,12932.33,True,False,True,TXN-0000000183,2024-11-24 14:29:11,ACH_Debit,Mobile_App,458.85,USD,CP-003071054,Small_Business,6011,Approved,3971.65,3512.8,50676.86,51135.71,2358.38,1894.13,2057.36,0,0.0,Current,753,732,iOS,ES,False,0,4,False,False,False
CUST-00000014,32,F,Married,2,High_School,Employed,Finance,31147.15,Live_With_Parents,ACCT-000000014,Credit_Card,2013-08-16,Active,Tier_1_Basic,North,12932.33,True,False,True,TXN-0000000184,2024-06-15 16:02:09,POS_Purchase,Mobile_App,101.32,EUR,CP-001061813,Mega_Corporation,5912,Approved,3641.7,3540.3799999999997,863.73,965.05,2358.38,1894.13,2057.36,0,0.0,Current,753,732,iOS,US,False,0,4,False,False,False
CUST-00000014,32,F,Married,2,High_School,Employed,Finance,31147.15,Live_With_Parents,ACCT-000000014,Credit_Card,2013-08-16,Active,Tier_1_Basic,North,12932.33,True,False,True,TXN-0000000185,2024-12-10 03:05:50,POS_Purchase,Mobile_App,199.66,EUR,CP-003208045,High_Risk_Exchange,4900,Approved,1345.72,1146.06,53775.59,53975.25,2358.38,1894.13,2057.36,0,0.0,Current,753,732,Windows,US,True,0,4,True,False,False
CUST-00000015,33,M,Single,0,Undergraduate,Employed,Finance,54884.04,Own_Mortgage,ACCT-000000015,Money_Market,2005-12-07,Active,Tier_2_Standard,South,85018.92,False,False,True,TXN-0000000186,2024-03-01 10:58:19,POS_Purchase,Mobile_App,135.0,USD,CP-001467145,Individual,5814,Approved,19063.57,18928.57,93144.31,93279.31,4485.59,4540.72,4744.2,0,0.0,Current,730,737,Android,US,False,0,4,False,False,False
CUST-00000015,33,M,Single,0,Undergraduate,Employed,Finance,54884.04,Own_Mortgage,ACCT-000000015,Money_Market,2005-12-07,Active,Tier_2_Standard,South,85018.92,False,False,True,TXN-0000000187,2024-10-24 08:21:36,POS_Purchase,Mobile_App,114.56,USD,CP-003069062,Individual,7995,Approved,25302.03,25187.469999999998,61813.77,61928.33,4485.59,4540.72,4744.2,0,0.0,Current,730,737,Android,US,False,0,4,True,False,False
CUST-00000015,33,M,Single,0,Undergraduate,Employed,Finance,54884.04,Own_Mortgage,ACCT-000000015,Money_Market,2005-12-07,Active,Tier_2_Standard,South,85018.92,False,False,True,TXN-0000000188,2024-01-16 12:20:54,Online_Shopping,Mobile_App,79.79,USD,CP-004636960,Small_Business,5661,Approved,12188.08,12108.289999999999,95233.35,95313.14,4485.59,4540.72,4744.2,0,0.0,Current,730,737,iOS,US,False,0,4,False,False,False
CUST-00000015,33,M,Single,0,Undergraduate,Employed,Finance,54884.04,Own_Mortgage,ACCT-000000015,Money_Market,2005-12-07,Active,Tier_2_Standard,South,85018.92,False,False,True,TXN-0000000189,2024-06-05 22:26:38,POS_Purchase,Mobile_App,193.64,USD,CP-000130704,Small_Business,5812,Approved,21062.9,20869.260000000002,41548.16,41741.8,4485.59,4540.72,4744.2,0,0.0,Current,730,737,Android,US,False,0,4,False,False,False
CUST-00000015,33,M,Single,0,Undergraduate,Employed,Finance,54884.04,Own_Mortgage,ACCT-000000015,Money_Market,2005-12-07,Active,Tier_2_Standard,South,85018.92,False,False,True,TXN-0000000190,2024-02-04 16:27:01,ACH_Debit,Mobile_App,582.91,GBP,CP-002620500,Mega_Corporation,4814,Approved,8786.73,8203.82,81652.09,82235.0,4485.59,4540.72,4744.2,0,0.0,Current,730,737,iOS,NL,False,0,4,False,False,False
CUST-00000016,39,F,Divorced,3,High_School,Employed,Construction,32364.07,Rent,ACCT-000000016,Checking,2012-05-21,Active,Tier_2_Standard,East,29835.93,True,False,True,TXN-0000000191,2024-05-04 19:46:31,ATM_Withdrawal,Web_Portal,102.7,USD,CP-003430496,Individual,7011,Approved,4002.79,3900.09,34533.24,34635.94,2670.55,2537.06,3618.2,28,0.38,30_Days_Past_Due,730,706,iOS,US,False,0,3,False,False,False
CUST-00000016,39,F,Divorced,3,High_School,Employed,Construction,32364.07,Rent,ACCT-000000016,Checking,2012-05-21,Active,Tier_2_Standard,East,29835.93,True,False,True,TXN-0000000192,2024-12-01 11:31:23,ACH_Debit,Mobile_App,829.8,USD,CP-004088549,Individual,5411,Approved,10161.48,9331.68,4063.33,4893.13,2670.55,2537.06,3618.2,28,0.38,30_Days_Past_Due,730,706,Windows,US,False,1,4,False,False,False
CUST-00000016,39,F,Divorced,3,High_School,Employed,Construction,32364.07,Rent,ACCT-000000016,Checking,2012-05-21,Active,Tier_2_Standard,East,29835.93,True,False,True,TXN-0000000193,2024-01-06 20:17:35,Online_Shopping,Mobile_App,15490.28,USD,CP-004987284,Individual,5912,Insufficient_Funds,3012.22,3012.22,103382.47,103382.47,2670.55,2537.06,3618.2,28,0.38,30_Days_Past_Due,730,706,iOS,US,False,0,3,False,False,False
CUST-00000016,39,F,Divorced,3,High_School,Employed,Construction,32364.07,Rent,ACCT-000000016,Checking,2012-05-21,Active,Tier_2_Standard,East,29835.93,True,False,True,TXN-0000000194,2024-01-15 09:49:35,ACH_Debit,Mobile_App,112.57,EUR,CP-001725687,Individual,5411,Approved,3076.73,2964.16,43190.02,43302.59,2670.55,2537.06,3618.2,28,0.38,30_Days_Past_Due,730,706,iOS,US,False,0,1,False,False,False
CUST-00000016,39,F,Divorced,3,High_School,Employed,Construction,32364.07,Rent,ACCT-000000016,Checking,2012-05-21,Active,Tier_2_Standard,East,29835.93,True,False,True,TXN-0000000195,2024-11-09 05:44:21,POS_Purchase,Mobile_App,21.82,USD,CP-004260377,Individual,5732,Approved,2596.45,2574.6299999999997,82414.12,82435.94,2670.55,2537.06,3618.2,28,0.38,30_Days_Past_Due,730,706,Android,US,False,0,3,False,False,False
CUST-00000017,42,M,Single,0,Undergraduate,Employed,Healthcare,43249.74,Own_Mortgage,ACCT-000000017,Savings,2011-08-19,Active,Tier_2_Standard,Central,9984.96,True,False,True,TXN-0000000196,2024-11-29 14:42:57,POS_Purchase,Branch_ATM,10568.77,USD,CP-003497115,Individual,5311,Approved,3348.33,-7220.4400000000005,45449.82,56018.59,3194.51,3310.78,4162.49,0,0.12,Current,732,730,Android,US,False,0,4,False,False,False
CUST-00000017,42,M,Single,0,Undergraduate,Employed,Healthcare,43249.74,Own_Mortgage,ACCT-000000017,Savings,2011-08-19,Active,Tier_2_Standard,Central,9984.96,True,False,True,TXN-0000000197,2024-09-07 09:14:15,ATM_Withdrawal,Mobile_App,148.61,USD,CP-001535540,Mega_Corporation,5912,Approved,592.75,444.14,74848.25,74996.86,3194.51,3310.78,4162.49,0,0.12,Current,732,730,iOS,US,False,0,0,False,False,False
CUST-00000017,42,M,Single,0,Undergraduate,Employed,Healthcare,43249.74,Own_Mortgage,ACCT-000000017,Savings,2011-08-19,Active,Tier_2_Standard,Central,9984.96,True,False,True,TXN-0000000198,2024-10-03 16:58:31,ATM_Withdrawal,Mobile_App,179.09,GBP,CP-001458597,Small_Business,5812,Approved,2813.33,2634.24,45685.74,45864.83,3194.51,3310.78,4162.49,0,0.12,Current,732,730,Android,US,False,0,1,False,False,False
CUST-00000017,42,M,Single,0,Undergraduate,Employed,Healthcare,43249.74,Own_Mortgage,ACCT-000000017,Savings,2011-08-19,Active,Tier_2_Standard,Central,9984.96,True,False,True,TXN-0000000199,2024-06-12 13:47:39,ATM_Withdrawal,Mobile_App,102.17,EUR,CP-001383498,Individual,5311,Suspected_Fraud_Block,2043.52,2043.52,23642.69,23642.69,3194.51,3310.78,4162.49,0,0.12,Current,732,730,Android,US,False,0,0,False,False,False
CUST-00000017,42,M,Single,0,Undergraduate,Employed,Healthcare,43249.74,Own_Mortgage,ACCT-000000017,Savings,2011-08-19,Active,Tier_2_Standard,Central,9984.96,True,False,True,TXN-0000000200,2024-04-25 19:32:34,ATM_Withdrawal,Branch_ATM,378.35,EUR,CP-003442180,Individual,5814,Approved,2834.62,2456.27,31300.11,31678.46,3194.51,3310.78,4162.49,0,0.12,Current,732,730,Android,KY,False,3,0,False,False,False
CUST-00000018,47,F,Single,0,Undergraduate,Self-Employed,Healthcare,49015.4,Rent,ACCT-000000018,Savings,2012-11-12,Active,Tier_1_Basic,East,43753.48,False,False,True,TXN-0000000201,2024-06-01 16:29:55,ACH_Debit,Web_Portal,1252.95,USD,CP-002436470,Small_Business,5411,Approved,12319.89,11066.939999999999,36796.89,38049.84,3161.8,2508.2,2950.77,0,0.0,Current,769,753,Android,US,False,0,2,False,False,False
CUST-00000018,47,F,Single,0,Undergraduate,Self-Employed,Healthcare,49015.4,Rent,ACCT-000000018,Savings,2012-11-12,Active,Tier_1_Basic,East,43753.48,False,False,True,TXN-0000000202,2024-09-09 07:37:07,Cash_Deposit,Mobile_App,177.5,USD,CP-004969951,Individual,5661,Approved,8783.75,8961.25,49836.66,49659.16,3161.8,2508.2,2950.77,0,0.0,Current,769,753,MacOS,US,False,3,3,False,False,False
CUST-00000018,47,F,Single,0,Undergraduate,Self-Employed,Healthcare,49015.4,Rent,ACCT-000000018,Savings,2012-11-12,Active,Tier_1_Basic,East,43753.48,False,False,True,TXN-0000000203,2024-10-17 12:37:03,Online_Shopping,Mobile_App,1051.91,USD,CP-000329384,Individual,5814,Approved,7514.31,6462.400000000001,70665.73,71717.64,3161.8,2508.2,2950.77,0,0.0,Current,769,753,iOS,US,False,0,1,False,False,False
CUST-00000018,47,F,Single,0,Undergraduate,Self-Employed,Healthcare,49015.4,Rent,ACCT-000000018,Savings,2012-11-12,Active,Tier_1_Basic,East,43753.48,False,False,True,TXN-0000000204,2024-04-14 13:53:56,POS_Purchase,Web_Portal,98.57,USD,CP-002329037,Small_Business,5912,Approved,5994.89,5896.320000000001,41927.31,42025.88,3161.8,2508.2,2950.77,0,0.0,Current,769,753,iOS,US,False,0,1,False,False,False
CUST-00000018,47,F,Single,0,Undergraduate,Self-Employed,Healthcare,49015.4,Rent,ACCT-000000018,Savings,2012-11-12,Active,Tier_1_Basic,East,43753.48,False,False,True,TXN-0000000205,2024-05-07 14:02:16,POS_Purchase,Web_Portal,387.99,USD,CP-004165633,Individual,4900,Approved,11016.65,10628.66,35419.49,35807.48,3161.8,2508.2,2950.77,0,0.0,Current,769,753,iOS,US,False,0,1,False,False,False
CUST-00000018,47,F,Single,0,Undergraduate,Self-Employed,Healthcare,49015.4,Rent,ACCT-000000018,Savings,2012-11-12,Active,Tier_1_Basic,East,43753.48,False,False,True,TXN-0000000206,2024-11-29 16:19:07,Online_Shopping,Mobile_App,1258.74,USD,CP-003362649,Individual,5732,Approved,3741.0,2482.26,2880.65,4139.39,3161.8,2508.2,2950.77,0,0.0,Current,769,753,iOS,US,False,0,2,False,False,False
CUST-00000018,47,F,Single,0,Undergraduate,Self-Employed,Healthcare,49015.4,Rent,ACCT-000000018,Savings,2012-11-12,Active,Tier_1_Basic,East,43753.48,False,False,True,TXN-0000000207,2024-04-04 16:04:20,Online_Shopping,Web_Portal,1406.65,USD,CP-002967108,Individual,7995,Approved,11215.9,9809.25,25526.15,26932.8,3161.8,2508.2,2950.77,0,0.0,Current,769,753,iOS,US,False,0,3,False,False,False
CUST-00000018,47,F,Single,0,Undergraduate,Self-Employed,Healthcare,49015.4,Rent,ACCT-000000018,Savings,2012-11-12,Active,Tier_1_Basic,East,43753.48,False,False,True,TXN-0000000208,2024-05-16 13:16:11,Cash_Deposit,Web_Portal,120.07,USD,CP-001365980,Individual,5732,Approved,12886.81,13006.88,64512.1,64392.03,3161.8,2508.2,2950.77,0,0.0,Current,769,753,Windows,MX,False,0,1,False,False,False
CUST-00000018,47,F,Single,0,Undergraduate,Self-Employed,Healthcare,49015.4,Rent,ACCT-000000018,Savings,2012-11-12,Active,Tier_1_Basic,East,43753.48,False,False,True,TXN-0000000209,2024-04-16 08:58:08,ATM_Withdrawal,In_Person_Branch,1043.49,USD,CP-000307951,Small_Business,5999,Insufficient_Funds,5741.09,5741.09,43765.45,43765.45,3161.8,2508.2,2950.77,0,0.0,Current,769,753,Android,US,False,0,1,False,False,False
CUST-00000018,47,F,Single,0,Undergraduate,Self-Employed,Healthcare,49015.4,Rent,ACCT-000000018,Savings,2012-11-12,Active,Tier_1_Basic,East,43753.48,False,False,True,TXN-0000000210,2024-09-01 19:01:10,Online_Shopping,Mobile_App,213.49,USD,CP-002983450,Individual,6011,Approved,7058.3,6844.81,14629.48,14842.97,3161.8,2508.2,2950.77,0,0.0,Current,769,753,Windows,US,False,0,0,False,False,False
CUST-00000018,47,F,Single,0,Undergraduate,Self-Employed,Healthcare,49015.4,Rent,ACCT-000000018,Savings,2012-11-12,Active,Tier_1_Basic,East,43753.48,False,False,True,TXN-0000000211,2024-06-22 12:28:24,POS_Purchase,Web_Portal,922.64,USD,CP-003106440,Mega_Corporation,4900,Insufficient_Funds,15028.03,15028.03,22147.39,22147.39,3161.8,2508.2,2950.77,0,0.0,Current,769,753,iOS,TR,False,0,2,False,False,False
CUST-00000018,47,F,Single,0,Undergraduate,Self-Employed,Healthcare,49015.4,Rent,ACCT-000000018,Savings,2012-11-12,Active,Tier_1_Basic,East,43753.48,False,False,True,TXN-0000000212,2024-04-23 12:29:53,POS_Purchase,Mobile_App,72.33,USD,CP-003726334,Mega_Corporation,5651,Approved,5339.44,5267.11,37336.33,37408.66,3161.8,2508.2,2950.77,0,0.0,Current,769,753,Windows,US,False,0,1,False,False,False
CUST-00000018,47,F,Single,0,Undergraduate,Self-Employed,Healthcare,49015.4,Rent,ACCT-000000018,Savings,2012-11-12,Active,Tier_1_Basic,East,43753.48,False,False,True,TXN-0000000213,2024-01-16 12:22:27,ACH_Debit,Mobile_App,94.42,USD,CP-000438598,Mega_Corporation,5912,Approved,4436.32,4341.9,99339.15,99433.56999999999,3161.8,2508.2,2950.77,0,0.0,Current,769,753,Android,US,False,0,1,False,False,False
